width,height,area
0.203125,0.265625,0.053955078125
0.246875,0.609375,0.150439453125
0.2625,0.428125,0.1123828125
0.165625,0.56875,0.09419921875
0.1875,0.35,0.06562499999999999
0.215625,0.56875,0.12263671875
0.341615,0.545171,0.186238591165
0.40625,0.440625,0.17900390624999998
0.375,0.5,0.1875
0.215625,0.56875,0.12263671875
0.22812500000000002,0.4375,0.09980468750000002
0.12812500000000002,0.2625,0.033632812500000005
0.24375000000000002,0.596875,0.14548828125000002
0.478125,0.36562500000000003,0.17481445312500002
0.23125,0.478125,0.11056640625000001
0.25,0.5593750000000001,0.13984375000000002
0.19062500000000002,0.496875,0.09471679687500001
0.22187500000000002,0.59375,0.13173828125
0.19062500000000002,0.49375,0.09412109375000001
0.184375,0.328125,0.060498046875
0.2,0.50625,0.10125
0.19062500000000002,0.47500000000000003,0.09054687500000001
0.21250000000000002,0.55625,0.11820312500000002
0.240625,0.534375,0.12858398437500002
0.19687500000000002,0.5625,0.1107421875
0.259375,0.525,0.13617187500000003
0.25,0.6125,0.153125
0.16562500000000002,0.45937500000000003,0.07608398437500001
0.15000000000000002,0.45937500000000003,0.06890625000000002
0.17500000000000002,0.41250000000000003,0.07218750000000002
0.134375,0.4,0.05375
0.16875,0.521875,0.08806640625
0.2,0.553125,0.110625
0.275,0.628125,0.17273437500000002
0.24375000000000002,0.503125,0.12263671875000003
0.153125,0.296875,0.045458984375000004
0.19375,0.47500000000000003,0.09203125000000001
0.1875,0.5375,0.10078124999999999
0.25,0.578125,0.14453125
0.23750000000000002,0.546875,0.1298828125
0.171875,0.353125,0.060693359375000006
0.271875,0.621875,0.16907226562499997
0.20625000000000002,0.565625,0.11666015625000002
0.225,0.51875,0.11671875000000001
0.22187500000000002,0.584375,0.129658203125
0.25625000000000003,0.571875,0.14654296875000003
0.28125,0.59375,0.1669921875
0.209375,0.584375,0.12235351562499999
0.215625,0.515625,0.11118164062500001
0.1875,0.42812500000000003,0.0802734375
0.171875,0.45937500000000003,0.07895507812500001
0.18125000000000002,0.24375000000000002,0.04417968750000001
0.096875,0.55,0.05328125000000001
0.21875,0.6625000000000001,0.14492187500000003
0.234375,0.6312500000000001,0.14794921875000003
0.22187500000000002,0.553125,0.122724609375
0.09062500000000001,0.1875,0.016992187500000002
0.35625,0.61875,0.22042968750000003
0.19375,0.56875,0.1101953125
0.125,0.571875,0.071484375
0.178125,0.234375,0.041748046875
0.19687500000000002,0.584375,0.115048828125
0.15625,0.278125,0.04345703125
0.234375,0.23750000000000002,0.05566406250000001
0.22812500000000002,0.6125,0.1397265625
0.203125,0.6062500000000001,0.12314453125000001
0.23750000000000002,0.571875,0.1358203125
0.18125000000000002,0.540625,0.09798828125000002
0.28750000000000003,0.675,0.19406250000000003
0.259375,0.65,0.16859375000000001
0.19687500000000002,0.28125,0.05537109375
0.184375,0.578125,0.106591796875
0.2,0.46875,0.09375
0.21250000000000002,0.53125,0.11289062500000001
0.078125,0.615625,0.048095703125
0.078125,0.515625,0.040283203125
0.18125000000000002,0.446875,0.08099609375000001
0.184375,0.45937500000000003,0.08469726562500002
0.240625,0.49375,0.11880859375000001
0.209375,0.53125,0.11123046875
0.178125,0.59375,0.10576171875
0.178125,0.33125000000000004,0.05900390625000001
0.209375,0.5,0.1046875
0.16562500000000002,0.515625,0.08540039062500002
0.278125,0.496875,0.13819335937500002
0.14375000000000002,0.384375,0.05525390625000001
0.17500000000000002,0.35000000000000003,0.06125000000000001
0.2,0.34375,0.06875
0.26875,0.65,0.1746875
0.12812500000000002,0.384375,0.04924804687500001
0.26875,0.6125,0.164609375
0.140625,0.3125,0.0439453125
0.153125,0.5875,0.0899609375
0.153125,0.3375,0.05167968750000001
0.2,0.59375,0.11875000000000001
0.1625,0.46875,0.076171875
0.165625,0.378125,0.062626953125
0.30625,0.521875,0.15982421875
0.165625,0.309375,0.051240234375
0.28125,0.584375,0.16435546874999998
0.353125,0.484375,0.171044921875
0.228125,0.253125,0.057744140624999996
0.24375,0.571875,0.13939453125
0.178125,0.4875,0.0868359375
0.21875,0.396875,0.08681640624999999
0.209375,0.4,0.08375
0.234375,0.525,0.123046875
0.125,0.5125,0.0640625
0.259375,0.565625,0.14670898437500002
0.15625,0.484375,0.07568359375
0.15625,0.353125,0.05517578125
0.36875,0.46875,0.1728515625
0.246875,0.59375,0.14658203125
0.220497,0.598131,0.131886091107
0.22187500000000002,0.546875,0.12133789062500001
0.084375,0.578125,0.048779296875
0.17500000000000002,0.4,0.07
0.178125,0.49062500000000003,0.08739257812500001
0.209375,0.275,0.05757812500000001
0.30625,0.59375,0.18183593750000002
0.353125,0.578125,0.204150390625
0.15625,0.56875,0.0888671875
0.2,0.45937500000000003,0.09187500000000001
0.321875,0.353125,0.11366210937500001
0.275,0.503125,0.13835937500000003
0.203125,0.48125,0.09775390625000001
0.178125,0.47187500000000004,0.08405273437500001
0.18125000000000002,0.484375,0.08779296875
0.184375,0.49375,0.09103515625000001
0.178125,0.328125,0.058447265625
0.15937500000000002,0.446875,0.071220703125
0.16875,0.34375,0.058007812500000006
0.2,0.53125,0.10625000000000001
0.21875,0.55,0.12031250000000002
0.42812500000000003,0.34687500000000004,0.14850585937500002
0.421875,0.3375,0.1423828125
0.184375,0.2,0.036875000000000005
0.16562500000000002,0.26875,0.044511718750000005
0.26875,0.6125,0.164609375
0.215625,0.53125,0.11455078125000001
0.296875,0.5906250000000001,0.175341796875
0.209375,0.565625,0.11842773437500001
0.178125,0.446875,0.079599609375
0.19375,0.55,0.10656250000000002
0.221875,0.58125,0.12896484375
0.159375,0.61875,0.09861328124999999
0.321875,0.475,0.152890625
0.234375,0.584375,0.136962890625
0.2375,0.6625,0.15734374999999998
0.275,0.621875,0.171015625
0.24844720496894407,0.4517133956386293,0.11222693059344825
0.171875,0.41250000000000003,0.07089843750000001
0.165625,0.45625,0.07556640625
0.178125,0.459375,0.08182617187499999
0.271875,0.271875,0.07391601562499998
0.271875,0.625,0.169921875
0.175,0.625,0.109375
0.20625,0.55625,0.1147265625
0.2,0.53125,0.10625000000000001
0.18125,0.465625,0.08439453125
0.2,0.4625,0.09250000000000001
0.165625,0.328125,0.054345703125
0.234375,0.525,0.123046875
0.16875,0.515625,0.08701171875000001
0.184375,0.478125,0.08815429687500001
0.20625,0.509375,0.10505859375
0.140625,0.6375,0.0896484375
0.296875,0.6468750000000001,0.19204101562500003
0.209375,0.5375,0.1125390625
0.1125,0.5125,0.05765625
0.215625,0.603125,0.13004882812500002
0.340625,0.671875,0.228857421875
0.16149068322981366,0.4143302180685358,0.06691046999864554
0.146875,0.30625,0.04498046875
0.146875,0.384375,0.056455078125
0.1375,0.253125,0.0348046875
0.146875,0.340625,0.050029296875000004
0.259375,0.546875,0.141845703125
0.265625,0.48125,0.12783203125
0.15000000000000002,0.45625000000000004,0.06843750000000001
0.23750000000000002,0.59375,0.141015625
0.16459627329192544,0.3395638629283489,0.05589094638261642
0.21875,0.625,0.13671875
0.2,0.515625,0.10312500000000001
0.215625,0.546875,0.117919921875
0.18125,0.396875,0.07193359375
0.240625,0.5,0.1203125
0.15625,0.34375,0.0537109375
0.15000000000000002,0.340625,0.05109375000000001
0.10625000000000001,0.515625,0.05478515625000001
0.30000000000000004,0.625,0.18750000000000003
0.12187500000000001,0.31562500000000004,0.03846679687500001
0.225,0.596875,0.134296875
0.265625,0.5,0.1328125
0.21875,0.540625,0.11826171875000001
0.23750000000000002,0.5625,0.13359375
0.21250000000000002,0.36562500000000003,0.07769531250000002
0.16562500000000002,0.45937500000000003,0.07608398437500001
0.2,0.36875,0.07375000000000001
0.2,0.496875,0.099375
0.18125000000000002,0.453125,0.08212890625000001
0.45937500000000003,0.36875,0.16939453125000004
0.134375,0.55,0.07390625
0.21118012422360247,0.38006230529595014,0.08026160484510747
0.31875,0.690625,0.22013671875
0.22187500000000002,0.30625,0.06794921875000001
0.15937500000000002,0.28125,0.044824218750000006
0.2625,0.546875,0.1435546875
0.20625000000000002,0.49062500000000003,0.10119140625000002
0.19687500000000002,0.596875,0.11750976562500003
0.275,0.484375,0.133203125
0.1,0.440625,0.044062500000000004
0.35625,0.4375,0.155859375
0.325,0.521875,0.169609375
0.165625,0.290625,0.048134765625
0.2125,0.2375,0.05046875
0.19687500000000002,0.48750000000000004,0.09597656250000001
0.178125,0.484375,0.08627929687500001
0.2,0.625,0.125
0.184375,0.36875,0.06798828125
0.13125,0.240625,0.03158203125
0.15937500000000002,0.253125,0.040341796875
0.1875,0.35625,0.066796875
0.21250000000000002,0.609375,0.12949218750000002
0.29375,0.68125,0.20011718750000002
0.240625,0.553125,0.133095703125
0.265625,0.584375,0.155224609375
0.259375,0.4625,0.11996093750000002
0.115625,0.496875,0.057451171875000005
0.178125,0.296875,0.052880859375
0.08750000000000001,0.2625,0.022968750000000003
0.36562500000000003,0.46875,0.17138671875000003
0.225,0.50625,0.11390625
0.2875,0.55625,0.159921875
0.14375000000000002,0.253125,0.036386718750000005
0.184375,0.47187500000000004,0.08700195312500002
0.209375,0.42500000000000004,0.08898437500000002
0.16875,0.525,0.08859375000000001
0.4,0.321875,0.12875
0.240625,0.578125,0.13911132812500002
0.215625,0.278125,0.059970703125000004
0.2,0.34687500000000004,0.069375
0.24375,0.615625,0.15005859375
0.178125,0.21250000000000002,0.037851562500000005
0.225,0.371875,0.083671875
0.20625000000000002,0.515625,0.10634765625
0.22812500000000002,0.371875,0.084833984375
0.19062500000000002,0.509375,0.097099609375
0.146875,0.246875,0.036259765625
0.390625,0.525,0.205078125
0.153125,0.215625,0.033017578125
0.21875,0.475,0.10390624999999999
0.240625,0.50625,0.12181640625
0.05625,0.325,0.018281250000000002
0.184375,0.45625000000000004,0.08412109375000001
0.30625,0.578125,0.17705078125
0.16875,0.484375,0.08173828125
0.28125,0.565625,0.15908203125
0.35625,0.29375,0.10464843750000001
0.34375,0.640625,0.22021484375
0.203125,0.515625,0.104736328125
0.275,0.65,0.17875000000000002
0.29375,0.34375,0.1009765625
0.15625,0.37812500000000004,0.05908203125000001
0.203125,0.41250000000000003,0.08378906250000001
0.21875,0.365625,0.07998046874999999
0.309375,0.571875,0.17692382812500002
0.259375,0.15625,0.04052734375
0.209375,0.49375,0.10337890625000001
0.2,0.42812500000000003,0.085625
0.215625,0.30625,0.06603515625
0.215625,0.571875,0.12331054687500001
0.225,0.48125,0.10828125000000001
0.290625,0.509375,0.14803710937500003
0.125,0.534375,0.066796875
0.265625,0.640625,0.170166015625
0.21250000000000002,0.546875,0.11621093750000001
0.259375,0.33125000000000004,0.08591796875000002
0.18125000000000002,0.46875,0.08496093750000001
0.1875,0.53125,0.099609375
0.28750000000000003,0.253125,0.07277343750000001
0.24375000000000002,0.415625,0.10130859375000001
0.33437500000000003,0.496875,0.16614257812500002
0.146875,0.325,0.047734375
0.21250000000000002,0.55625,0.11820312500000002
0.215625,0.51875,0.11185546875000002
0.18125000000000002,0.509375,0.09232421875000002
0.203125,0.496875,0.10092773437500001
0.30625,0.65625,0.2009765625
0.18125000000000002,0.546875,0.09912109375000001
0.16562500000000002,0.2625,0.04347656250000001
0.13125,0.31562500000000004,0.04142578125000001
0.15217391304347824,0.34890965732087226,0.05309494785317621
0.19687500000000002,0.47187500000000004,0.09290039062500002
0.23125,0.534375,0.12357421875000002
0.178125,0.5125000000000001,0.09128906250000002
0.1,0.259375,0.025937500000000002
0.31562500000000004,0.5625,0.1775390625
0.1625,0.27187500000000003,0.04417968750000001
0.153125,0.325,0.04976562500000001
0.20625000000000002,0.515625,0.10634765625
0.17500000000000002,0.48125,0.08421875000000001
0.259375,0.603125,0.15643554687500003
0.240625,0.603125,0.145126953125
0.321875,0.278125,0.08952148437500002
0.384375,0.31875,0.12251953125
0.146875,0.51875,0.07619140625000001
0.225,0.584375,0.131484375
0.18125,0.659375,0.11951171875000001
0.190625,0.475,0.09054687499999999
0.171875,0.4,0.06875
0.20625000000000002,0.359375,0.07412109375
0.19062500000000002,0.48750000000000004,0.09292968750000001
0.240625,0.61875,0.14888671875
0.2625,0.58125,0.152578125
0.22187500000000002,0.565625,0.12549804687500002
0.340625,0.3375,0.11496093750000001
0.29375,0.3375,0.09914062500000001
0.296875,0.53125,0.15771484375
0.209375,0.4875,0.1020703125
0.223602,0.573209,0.12817067881799998
0.109375,0.22187500000000002,0.024267578125
0.19687500000000002,0.51875,0.10212890625000003
0.16875,0.521875,0.08806640625
0.209375,0.340625,0.071318359375
0.26875,0.65,0.1746875
0.21875,0.6000000000000001,0.13125000000000003
0.184375,0.53125,0.09794921875000001
0.209375,0.26875,0.05626953125
0.203125,0.640625,0.130126953125
0.253125,0.578125,0.146337890625
0.21250000000000002,0.553125,0.11753906250000001
0.378125,0.421875,0.159521484375
0.203125,0.58125,0.11806640625
0.240625,0.5875,0.14136718750000002
0.15937500000000002,0.546875,0.08715820312500001
0.190625,0.48125,0.09173828125
0.184375,0.5,0.0921875
0.171875,0.403125,0.069287109375
0.209375,0.5375,0.1125390625
0.340625,0.61875,0.21076171875000002
0.16875,0.490625,0.08279296875
